Date,News
2018-08-13,Major Tesla owner Fidelity trimmed stake last quarter: SEC filing
2018-08-13,"In a blog post, Musk says Saudi fund supports Tesla buyout"
2018-08-13,Keeping Tesla shares may not be an option for some big funds
2018-08-13,.@Breakingviews TV: @elonmusk says that the Saudis want to finance a Tesla buyout. But @jennifersaba and @AntonyMCurrie say he hasn\xe2\x80\x99t quelled concerns. More here:
2018-08-13,Elon Musk tries to clarify his plans to take Tesla private but skeptics remain. @onehitGit breaks down how a total buyout of the company would work
2018-08-13,Tesla CEO Elon Musk says he's in talks with potential backers for the company's buyout plan
2018-08-13,"Musk talking to Saudi fund, others as he seeks Tesla buyout financing"
2018-08-13,"As Elon Musk seeks support for his buyout plan, @onehitGit explains what obstacles the Tesla CEO would have to overcome to make it happen"
2018-08-13,Tesla short sellers trim exposure but stay the course
2018-08-13,Musk says Saudi fund supports Tesla buyout as talks continue
2018-08-13,Elon Musk says that Saudi Arabia\xe2\x80\x99s sovereign wealth fund has been pushing to take Tesla private for two years
2018-08-13,Elon Musk tries to clarify his Tesla buyout plan but skeptics remain. @onehitGit explains the latest for @ReutersTV
2018-08-13,From @ReutersTV: Musk seeks support for Tesla buyout plan. See more:
2018-08-13,"Musk says talking to Saudi fund, others on Tesla buyout"
2018-08-13,"Tesla's slow disclosure raises governance, social media concerns"
2018-08-13,"Musk says Saudi fund supports Tesla buyout, talks continue"
2018-08-13,Musk says Saudi fund pushed for two years to take Tesla private
2018-08-13,Musk says Saudi fund pushed for two years to take Tesla private
2018-08-13,Musk says Saudi fund expressed support for taking Tesla private
