Date	News
2018-07-19	0.0
2018-07-19	1.0
2018-07-20	1.0
2018-07-20	1.0
2018-07-20	1.0
2018-07-20	0.0
2018-07-20	1.0
2018-07-20	0.0
2018-07-20	0.0
2018-07-20	0.0
2018-07-20	1.0
2018-07-22	-1.0
2018-07-25	1.0
2018-08-07	1.0
2018-08-21	-1.0
2018-08-21	0.0
2018-08-21	1.0
2018-08-21	-1.0
2018-08-21	0.0
2018-08-21	1.0
2018-08-21	-1.0
2018-08-21	0.0
2018-08-21	-1.0
2018-08-21	-1.0
2018-08-21	-1.0
2018-08-21	-1.0
2018-08-21	0.0
2018-08-21	-1.0
2018-08-21	-1.0
2018-08-21	1.0
2018-08-22	0.0
2018-08-23	0.0
2018-09-05	-1.0
2018-09-17	-1.0
2018-09-19	-1.0
2018-09-19	0.0
2018-09-19	1.0
2018-10-08	1.0
2018-10-08	1.0
2018-10-09	1.0
2018-10-09	1.0
2018-10-09	-1.0
2018-10-09	1.0
2018-10-09	0.0
2018-10-09	-1.0
2018-10-09	-1.0
2018-10-15	0.0
2018-10-15	-1.0
2018-10-15	-1.0
2018-10-25	1.0
2018-10-25	0.0
2018-10-25	1.0
2018-10-26	1.0
2018-10-29	1.0
2018-11-09	0.0
2018-11-10	0.0
2018-11-26	1.0
2018-11-27	1.0
2018-11-27	1.0
2018-11-27	1.0
2018-11-27	0.0
2018-11-28	1.0
2018-11-28	1.0
2018-11-28	-1.0
2018-11-28	1.0
2018-11-29	1.0
2018-12-01	1.0
2018-12-01	1.0
2018-12-03	1.0
2018-12-07	1.0
